privince,城市,地区
重庆,重庆,江北区石马河街道华渝西苑小区（3栋、302栋）
重庆,重庆,江北区石马河街道南桥人家小区5栋
重庆,重庆,江北区石马河街道山水景园小区2栋
重庆,重庆,江北区大石坝街道八村单身宿舍
重庆,重庆,江北区大石坝街道首创鸿恩2期11栋
重庆,重庆,江北区华新街街道中兴村72号
重庆,重庆,江北区华新街街道万福招待所
重庆,重庆,江北区华新街街道春江名都1栋
重庆,重庆,江北区华新街街道江建村（170号）
重庆,重庆,江北区华新街街道嘉陵三村12号
重庆,重庆,江北区华新街街道御龙天峰7栋
重庆,重庆,江北区华新街街道中兴段166号
重庆,重庆,江北区华新街街道福康村（174号）
重庆,重庆,江北区五里店街道华新都市花园19栋
重庆,重庆,江北区五里店街道新鸥鹏教育城二期5栋
重庆,重庆,江北区五里店街道新时代大厦
重庆,重庆,江北区五里店街道曼哈顿小区2栋
重庆,重庆,江北区五里店街道重庆早晨1栋
重庆,重庆,江北区江北城街道紫御江山紫峰2栋
重庆,重庆,江北区寸滩街道保利观澜三期5栋
重庆,重庆,江北区铁山坪街道港兴小区10栋
重庆,重庆,江北区铁山坪街道港城印象西区7栋
重庆,重庆,江北区铁山坪街道胜利花苑3栋2单元
重庆,重庆,江北区铁山坪街道东田宿舍C2栋
重庆,重庆,江北区鱼嘴镇普尼郎顿公司
重庆,重庆,江北区大石坝街道下石门405号
重庆,重庆,江北区大石坝街道科苑小区2栋
重庆,重庆,江北区大石坝街道八村28栋
重庆,重庆,江北区大石坝街道三六小区（144栋、146栋）
重庆,重庆,江北区大石坝街道丽景园小区20栋
重庆,重庆,江北区大石坝街道九村（25号、58号）
重庆,重庆,江北区大石坝街道绿地新都会1栋
重庆,重庆,江北区大石坝街道四村208号
重庆,重庆,江北区观音桥街道洋河三村52号
重庆,重庆,江北区观音桥街道三湾金季小区3栋
重庆,重庆,江北区观音桥街道万汇中心3栋
重庆,重庆,江北区观音桥街道东和城小区1栋
重庆,重庆,江北区观音桥街道同创国际小区3栋
重庆,重庆,江北区观音桥街道春晖园13号附1号1单元
重庆,重庆,江北区寸滩街道保利观澜三期2栋
重庆,重庆,江北区寸滩街道保利观澜二期4栋
重庆,重庆,江北区寸滩街道兰溪小区（37栋2单元、9栋3单元、9栋4单元）
重庆,重庆,江北区铁山坪街道港城印象东区2栋
重庆,重庆,江北区铁山坪街道康泰家园6栋
重庆,重庆,江北区铁山坪街道漫山居2栋
重庆,重庆,江北区铁山坪街道港兴小区24栋2单元
重庆,重庆,江北区铁山坪街道松香翠岭19栋1单元
重庆,重庆,江北区鱼嘴镇移民房7栋1单位
重庆,重庆,江北区五宝镇五宝正街152号
重庆,重庆,江北区大石坝街道下六村郑家院社
重庆,重庆,江北区大石坝街道八村27栋
重庆,重庆,江北区大石坝街道东海岸A区（5栋、14栋）
重庆,重庆,江北区大石坝街道九村54号
重庆,重庆,江北区大石坝街道大庆村南8栋
重庆,重庆,九龙坡区渝州路街道龙井湾社区龙兴苑小区（从11月14日起算)；渝州二社区珠江华轩小区（从11月14日起算）、渝州路77号（从11月14日起算）、渝州路129号附10号（从11月14日起算）、国宾豪庭小区1期（从11月14日起算）；奥体社区奥体上城奥悦小区（从11月14日起算）、轨道18号线奥体站中铁十一局工地（从11月14日起算；白马凼社区白马康居花园小区(从11月14日起算）、白马凼街心花园片区（从11月14日起算）、建工职院小区（从11月14日起算）、康德城市风云3单元（从11月14日起算）；红育坡社区渝景新天地3栋（从11月14日起算）、红育坡63号（从11月14日起算）、航天小区（从11月14日起算）；六店社区半山七号21栋（从11月14日起算）；科园二路社区南方花园B区（从11月14日起算）、重庆福润宾馆（从11月14日起算）；埝山苑社区南方花园C3区（从11月14日起算)；泽彬招待所(从11月14日起算)；渝州一社区华宇名都小区（从11月14日起算）。
重庆,重庆,九龙坡区石坪桥街道后街社区后街支路区域（从11月14日起算）；横街社区阳光心悦1栋1单元（从11月14日起算）、阳光心悦2栋（从11月14日起算）；新视界社区骏逸新视界小区（从11月14日起算）；冶金村社区冶金二村29-33栋（从11月14日起算）、冶金三村6.7.8.9栋（从11月14日起算）；石坪村社区阳光心殿B栋（从11月14日起算）；建筑村社区隆泉苑小区（从11月14日起算）。
重庆,重庆,九龙坡区石桥铺街道柏林社区花漾嶺2栋（从11月14日起算）；高庙社区柳背桥小区（从11月14日起算）；张坪社区远洋香派小区（从11月13日起算）；渝州新城社区石杨路4号（从11月14日起算）；兰花社区兰花4小区（从11月14日起算）；石杨一社区红阳佳园（从11月14日起算）。
重庆,重庆,九龙坡区二郎街道石杨二社区春风与湖1栋（从11月14日起算）；科城路社区蓝光彩云府1栋（从11月14日起算）、中昂彩云台2栋（从11月14日起算）、兴茂盛世国际2期1栋（从11月14日起算）；二郎社区欣茂苑小区（从11月14日起算）。
重庆,重庆,九龙坡区九龙街道巴国城社区双龙苑13栋4单元（11月13日起）；杨渡路社区中建龙玺台1栋（11月13日起）、祥和如意居3栋及4栋（11月13日起）、杨渡一村16栋5单元（11月13日起）。
重庆,重庆,九龙坡区黄桷坪街道广厦城社区岭都小区（从11月14日起算）、巢上一期13栋（从11月14日起算）；九龙花园社区九龙四村3栋（从11月14日起算）；滩子口社区田野小区（除C栋外）（从11月14日起算）。
重庆,重庆,九龙坡区中梁山街道华福家园社区云飞九龙香山1栋（从11月13日起算）；共和村和谐居1栋（从11月11日起算）。
重庆,重庆,九龙坡区华岩镇华岩新城社区和泓四季C区3栋（从11月14日起算）。
重庆,重庆,九龙坡区西彭镇桥凼村社区桥凼村4幢8单元（从11月14日起算）；东大街社区皇冠假日3栋及4栋（从11月14日起算）
重庆,重庆,九龙坡区陶家镇白果村1组、好又多超市陶家店（从11月14日起算)；陶怡路社区陶家街（从11月14日起算）。
重庆,重庆,大渡口区跳磴镇金地自在城艺境博苑1栋
重庆,重庆,渝中区七星岗街道中山一路152号F栋1楼
重庆,重庆,九龙坡区石桥铺街道兰花社区兰花小区8小区8号楼6单元（从11月18日起算）、兰花小区6小区1号楼7单元（从11月18日起算）。
重庆,重庆,綦江区赶水镇石房村3组松树湾、大鱼池
重庆,重庆,綦江区文龙街道春灯村8组39号
重庆,重庆,綦江区通惠街道新兴社区东城花园6栋
重庆,重庆,渝中区上清寺街道重庆市第57中学
重庆,重庆,渝中区两路口街道重庆中德生殖医院
重庆,重庆,渝中区化龙桥街道天地人和街小学
重庆,重庆,渝中区大坪街道九坑子68号
重庆,重庆,渝中区大坪街道军代局B栋
重庆,重庆,九龙坡区石桥铺街道石小路社区：维利家园（从11月17日起算)
重庆,重庆,九龙坡区华岩镇石堰村6临363号（从11月17日起算）
重庆,重庆,九龙坡区华岩镇华福雅苑社区西苑6号2栋（从11月17日起算）
重庆,重庆,九龙坡区中梁山街道半山二村社区玉清寺355号（圣马小区）B栋（从11月17日起算）、轮胎小苑32栋（从11月17日起算）、轮胎小苑38栋（从11月17日起算）。
重庆,重庆,合川区钓鱼城街道东海滨江城观天下3栋
重庆,重庆,合川区钓鱼城街道蟠龙花园正街10号2单元
重庆,重庆,九龙坡区陶家镇友爱村龙鼎智能产业园渝顺机械厂（从11月15日起算）
重庆,重庆,沙坪坝区土湾街道民主一村8号
重庆,重庆,沙坪坝区石井坡街道信达滨江蓝庭小区
重庆,重庆,沙坪坝区土主街道恒大优活城6期3栋
重庆,重庆,沙坪坝区丰文街道学府悦园F组团5栋
重庆,重庆,沙坪坝区丰文街道学府悦园C1组团3栋
重庆,重庆,沙坪坝区丰文街道学府悦园C2组团1栋
重庆,重庆,沙坪坝区小龙坎街道学林佳苑A栋
重庆,重庆,沙坪坝区渝碚路街道鑫源大厦1、2单元
重庆,重庆,九龙坡区二郎街道点位：五台山社区九杨新村8号（11月16日起算）；科城路社区恒基雍翠名门7栋（11月16日起算）；同天苑社区同天观云邸15栋（11月16日起算）。
重庆,重庆,南岸区海棠溪街道聚丰江山里2栋
重庆,重庆,南岸区花园路街道骑龙山庄2期8栋
重庆,重庆,南岸区南坪街道开发路29号正扬大厦
重庆,重庆,南岸区南坪街道万寿二村3栋2单元
重庆,重庆,南岸区南坪街道万寿一村3栋1单元
重庆,重庆,南岸区南坪街道庆隆花园南楼4单元
重庆,重庆,南岸区长生桥镇伊顿濠庭7栋
重庆,重庆,南岸区海棠溪街道烟雨大厦
重庆,重庆,南岸区花园路街道骑龙经典
重庆,重庆,南岸区花园路街道四小区华竹花园小区一期
重庆,重庆,南岸区南坪街道阳光华庭R1栋
重庆,重庆,南岸区南坪街道南滨印象2栋
重庆,重庆,南岸区南坪街道南滨印象6栋1单元
重庆,重庆,南岸区南坪镇万科金域学府12栋
重庆,重庆,南岸区南坪镇四公里鑫茂源E时代6栋
重庆,重庆,南岸区南坪镇渝能国际17栋2单元
重庆,重庆,南岸区南坪镇山千院东苑21栋1单元
重庆,重庆,南岸区南坪镇明发尚都国际2栋
重庆,重庆,南岸区天文街道鲁能领秀4街区北区12栋
重庆,重庆,南岸区天文街道城南家园5组团2栋2单元
重庆,重庆,南岸区天文街道克拉公馆A座
重庆,重庆,南岸区长生桥镇新建街5号
重庆,重庆,南岸区长生桥镇浅山云景1栋2单元
重庆,重庆,南岸区长生桥镇枫丹江屿2栋
重庆,重庆,南岸区长生桥镇茶花小镇9栋1单元
重庆,重庆,南岸区长生桥镇九阙府1栋1单元
重庆,重庆,南岸区长生桥镇奥园越时代B区9栋
重庆,重庆,南岸区弹子石街道祥和人家
重庆,重庆,南岸区弹子石街道莫比时代
重庆,重庆,南岸区弹子石街道南国丽苑
重庆,重庆,南岸区弹子石街道富力现代广场小区
重庆,重庆,南岸区弹子石街道富春花园
重庆,重庆,南岸区弹子石街道弹新街13号
重庆,重庆,南岸区花园路街道电建小区1栋106-2
重庆,重庆,南岸区南坪街道万寿一村
重庆,重庆,南岸区南坪街道万寿二村
重庆,重庆,南岸区南坪街道贝迪龙庭A、B座
重庆,重庆,南岸区南坪街道福天大厦
重庆,重庆,南岸区南坪街道庆隆花园
重庆,重庆,南岸区南坪街道珊瑚大厦
重庆,重庆,南岸区南坪街道洋河南滨1栋2单元
重庆,重庆,南岸区南坪街道阳光公寓
重庆,重庆,南岸区南坪镇融侨苹果城1栋
重庆,重庆,南岸区南坪镇融侨苹果城4栋
重庆,重庆,南岸区南坪镇渝能国际小区3栋
重庆,重庆,南岸区南坪镇渝能国际小区8栋
重庆,重庆,南岸区天文街道城南家园4组团
重庆,重庆,南岸区铜元局街道香弥山1号3栋3单元
重庆,重庆,南岸区涂山镇雅云苑
重庆,重庆,南岸区涂山镇华隆小区
重庆,重庆,南岸区涂山镇兴欣佳园
重庆,重庆,南岸区涂山镇金港尚城
重庆,重庆,南岸区长生桥镇上锦星城2期
重庆,重庆,南岸区长生桥镇奥园越时代D区6栋
重庆,重庆,南岸区鸡冠石镇盘龙花园二期B2区22栋
重庆,重庆,合川区南津街街道千山米兰郡7栋。
重庆,重庆,九龙坡区华岩镇联合社区榕尚居23栋（从11月17日起算）、金科阳光小镇2期30栋（从11月17日起算）
重庆,重庆,九龙坡区黄桷坪街道黄正街社区：黄桷坪正街108号3号楼、黄正街5号（栋）4单元（从11月17日起算）
重庆,重庆,南岸区南坪镇溯源阁
重庆,重庆,南岸区南坪镇巨成龙湾
重庆,重庆,南岸区南坪街道渝南佳苑
重庆,重庆,南岸区南坪街道南坪东路45号
重庆,重庆,南岸区南坪街道阳光南滨
重庆,重庆,南岸区南坪街道阳光南滨
重庆,重庆,南岸区南坪街道江南景苑
重庆,重庆,南岸区南坪镇江南国际新城
重庆,重庆,南岸区南坪街道南坪东路18号
重庆,重庆,荣昌区迎宾大道南段2号（昌州街道海螺社区塘坝小区），南城天街（包括水果批发市场）
重庆,重庆,涪陵区荔枝街道高笋塘凉水井石油宿舍
重庆,重庆,大渡口区九宫庙街道钢花路874号
重庆,重庆,大渡口区新山村街道钢花村20栋
重庆,重庆,北碚区复兴街道龙门社区吉水街231号小区
重庆,重庆,北碚区歇马街道紫云台小区三组团9栋1单元
重庆,重庆,潼南区桂林街道学林雅苑1栋
重庆,重庆,巴南区莲花街道玉豪龙庭小区
重庆,重庆,巴南区莲花街道江丰街64号
重庆,重庆,巴南区莲花街道大江竹苑65号
重庆,重庆,巴南区莲花街道巴县大道110号
重庆,重庆,巴南区莲花街道巴县大道111号
重庆,重庆,巴南区莲花街道宏源花园小区
重庆,重庆,巴南区莲花街道浩立阳光花园小区
重庆,重庆,巴南区莲花街道云篆山水公租房A、B区
重庆,重庆,巴南区莲花街道天明村6组
重庆,重庆,巴南区莲花街道云水苑小区6栋
重庆,重庆,巴南区李家沱街道融汇半岛香缇卡纳
重庆,重庆,巴南区李家沱街道融汇半岛五园湾A区
重庆,重庆,巴南区李家沱街道融汇半岛水晶公馆
重庆,重庆,巴南区李家沱街道聚福里小区
重庆,重庆,巴南区花溪街道宗申动力城2期
重庆,重庆,巴南区花溪街道协信天骄溪悦6栋
重庆,重庆,巴南区花溪街道中建·瑜和城2期
重庆,重庆,巴南区花溪街道江家院
重庆,重庆,巴南区花溪街道花溪工业园宏立摩托厂
重庆,重庆,巴南区花溪街道雍江府
重庆,重庆,巴南区花溪街道融科金色时代
重庆,重庆,巴南区花溪街道花溪工业园宏立摩托厂宿舍
重庆,重庆,巴南区花溪街道重庆东泰汽车配件有限公司
重庆,重庆,巴南区花溪街道恒大御景湾小区
重庆,重庆,巴南区花溪街道东原桐麓小区16栋
重庆,重庆,巴南区南泉街道王朝花园小区2栋
重庆,重庆,巴南区南泉街道璟樾云山小区8栋
重庆,重庆,巴南区南泉街道红星村6组
重庆,重庆,巴南区南泉街道南泉虎啸村2组
重庆,重庆,巴南区南彭街道大鱼村22社
重庆,重庆,巴南区南彭街道巨龙桥村
重庆,重庆,巴南区惠民街道胜天村韵新屠宰场
重庆,重庆,巴南区接龙镇金桥街16号
重庆,重庆,巴南区麻柳嘴镇麻柳嘴镇平桥村
重庆,重庆,巴南区莲花街道宏源花园B栋
重庆,重庆,巴南区莲花街道大江菜市场
重庆,重庆,巴南区莲花街道优跃城2栋
重庆,重庆,巴南区花溪街道融科金色时代19栋2单元
重庆,重庆,巴南区花溪街道先锋村江家院8栋1单元
重庆,重庆,巴南区花溪街道斌鑫江南御府6栋3单元
重庆,重庆,巴南区南泉街道巴南区渝成玻璃厂
重庆,重庆,巴南区南彭街道枣子地A栋5单元
重庆,重庆,巴南区南彭街道南湖路85号附6号
重庆,重庆,巴南区接龙镇接龙镇金桥街16号3单元
重庆,重庆,梁平区双桂街道大河社区电力家属院2栋
重庆,重庆,梁平区双桂街道大河社区东山名都1栋
重庆,重庆,梁平区双桂街道大河社区东山名都2栋
重庆,重庆,梁平区双桂街道大河社区锦绣家园5栋2单元
重庆,重庆,梁平区双桂街道大河社区锦绣家园7栋2单元
重庆,重庆,梁平区双桂街道大河社区锦绣家园10栋3单元
重庆,重庆,梁平区双桂街道大河社区香榭丽舍1栋
重庆,重庆,梁平区双桂街道大河社区香榭丽舍4栋
重庆,重庆,梁平区双桂街道太和社区兴茂盛世华都A区18栋
重庆,重庆,梁平区双桂街道太和社区兴茂盛世华都B区11栋
重庆,重庆,梁平区双桂街道太和社区兴茂盛世华都C区12栋
重庆,重庆,梁平区双桂街道大河坝社区锦绣家园11栋
重庆,重庆,梁平区双桂街道皂角社区阳光玫瑰城11栋2单元
重庆,重庆,梁平区双桂街道牛头村万和康城1栋
重庆,重庆,梁平区双桂街道凉水村福德锦城9栋
重庆,重庆,两江新区鸳鸯街道海阔天空二期4栋
重庆,重庆,两江新区人和街道万科悦峰三期1栋
重庆,重庆,两江新区人和街道万年路428号1栋
重庆,重庆,两江新区人和街道康田蔚蓝海B区7栋1单元
重庆,重庆,两江新区人和街道俊和新青年2栋
重庆,重庆,两江新区人和街道万科城一期6栋
重庆,重庆,两江新区翠云街道建工未来城6栋2单元
重庆,重庆,两江新区翠云街道花朝小区二期10栋3单元
重庆,重庆,两江新区礼嘉街道嘉和社区6号地3栋1单元
重庆,重庆,两江新区礼嘉街道嘉和社区6号地4栋
重庆,重庆,两江新区康美街道金竹苑四期10栋
重庆,重庆,两江新区康美街道康庄美地C区3栋
重庆,重庆,两江新区鸳鸯街道逸翠庄园一期20栋1-4号房
重庆,重庆,两江新区人和街道融创凡尔赛领馆二期2栋
重庆,重庆,两江新区人和街道玥湖园二期4栋2单元
重庆,重庆,两江新区天宫殿街道招商花园城馨园1栋
重庆,重庆,两江新区天宫殿街道丁香路200号1栋3单元
重庆,重庆,两江新区天宫殿街道天宫花城A区16栋1单元
重庆,重庆,两江新区天宫殿街道水晶星座及水晶国际
重庆,重庆,两江新区大竹林街道汪家桥小区2栋
重庆,重庆,两江新区大竹林街道龙湖江与城熙溪地4栋
重庆,重庆,两江新区礼嘉街道嘉宁社区森屿12栋
重庆,重庆,两江新区金山街道民心佳园社区E区48栋
重庆,重庆,两江新区金山街道民心佳园社区F区51栋
重庆,重庆,江北区石马河街道金秋家园小区2栋
重庆,重庆,江北区石马河街道金果园小区（15栋2单元、19栋3单元、23栋4单元、13栋1单元）
重庆,重庆,江北区石马河街道山水景园小区15栋
重庆,重庆,江北区石马河街道五洲新村小区（410栋1单元、103栋2单元）
重庆,重庆,江北区石马河街道南桥苑14栋、阳光家园小区（E1栋、A6单元）
重庆,重庆,江北区石马河街道维丰南桥小区7栋
重庆,重庆,江北区石马河街道上南石家园小区4栋2单元
重庆,重庆,江北区石马河街道名门山庄小区50栋
重庆,重庆,江北区石马河街道聚慧雅苑小区9栋
重庆,重庆,江北区石马河街道保利香雪小区（17栋、18栋、25栋、28栋）
重庆,重庆,江北区石马河街道新城馨苑小区7栋1单元
重庆,重庆,江北区石马河街道可乐小镇B区3栋
重庆,重庆,江北区石马河街道明瑜恒康小区（41栋、46栋）
重庆,重庆,江北区石马河街道南桥丽景小区10栋
重庆,重庆,江北区大石坝街道元佳广场5栋
重庆,重庆,江北区大石坝街道汉通大厦
重庆,重庆,江北区大石坝街道东海岸A区4栋
重庆,重庆,江北区大石坝街道元佳广场1栋
重庆,重庆,江北区华新街街道江建村172号
重庆,重庆,江北区华新街街道光华观府国际7栋
重庆,重庆,江北区华新街街道建东大厦B栋
重庆,重庆,江北区华新街街道天宇银座
重庆,重庆,江北区华新街街道建新东路30号
重庆,重庆,江北区华新街街道中兴村12号汉庭酒店
重庆,重庆,江北区华新街街道野水沟（112号、206号、211号）
重庆,重庆,江北区华新街街道城市经典（2栋、3栋）
重庆,重庆,江北区华新街街道嘉陵三村17号
重庆,重庆,江北区观音桥街道北国风光（2栋、8栋）
重庆,重庆,江北区观音桥街道春晖园30号
重庆,重庆,江北区观音桥街道锦绣嘉陵A区4栋
重庆,重庆,江北区观音桥街道金地花园C栋
重庆,重庆,江北区观音桥街道帝豪丽都B栋
重庆,重庆,江北区观音桥街道东原世界时1栋
重庆,重庆,江北区观音桥街道建新东路勘测院59号4单元
重庆,重庆,江北区观音桥街道建东一村35号1单元
重庆,重庆,江北区观音桥街道港航家园A区C栋
重庆,重庆,江北区观音桥街道聚金花园4栋
重庆,重庆,江北区观音桥街道青青雅舍3栋
重庆,重庆,江北区观音桥街道保利江上明珠乐园5栋
重庆,重庆,江北区观音桥街道保利江上明珠馨园13栋
重庆,重庆,江北区观音桥街道半山华府20栋
重庆,重庆,江北区观音桥街道兴隆路8号3单元
重庆,重庆,江北区观音桥街道兴隆路6号2单元
重庆,重庆,江北区观音桥街道塔坪（92号、95号）
重庆,重庆,江北区观音桥街道浩景雅苑3单元
重庆,重庆,江北区观音桥街道海韵名邸B1栋
重庆,重庆,江北区观音桥街道桃花源A区12栋7单元
重庆,重庆,江北区观音桥街道同创国际7栋
重庆,重庆,江北区观音桥街道志龙花园
重庆,重庆,江北区观音桥街道飞扬世纪
重庆,重庆,江北区观音桥街道逸景楼
重庆,重庆,江北区观音桥街道成盛大厦
重庆,重庆,江北区观音桥街道鸿恩新天地北区4栋
重庆,重庆,江北区五里店街道麒麟公馆小区1栋
重庆,重庆,江北区五里店街道黎明一村长新路15号2单元
重庆,重庆,江北区江北城街道江北嘴金融城5号
重庆,重庆,江北区铁山坪街道东田孵化园宿舍楼3A栋
重庆,重庆,两江新区康美街道金竹苑二期12栋
重庆,重庆,梁平区梁山街道西池社区石马路449号1单元
重庆,重庆,万州区陈家坝街道江城一品31栋
重庆,重庆,万州区牌楼街道金龙路501号，503号，505号
重庆,重庆,万州区太白街道桂花堰塘社区桂花路118号
重庆,重庆,万州区新田镇五一社区五新路42号
重庆,重庆,万州区新田镇五新社区新河路17号
重庆,重庆,高新区曾家镇美丽新城10栋（从11月15日0时起算）
重庆,重庆,两江新区礼嘉街道富安社区龙湖昱湖壹号观云5幢
重庆,重庆,璧山区来凤街道解放东路屠宰场
重庆,重庆,璧山区来凤街道东街社区新华路C栋2单元
重庆,重庆,垫江县桂溪街道北街社区汇丰广场7栋
重庆,重庆,垫江县桂阳街道天宝社区锦绣江都5栋
重庆,重庆,垫江县桂溪街道镇中社区滨江花园
重庆,重庆,高新区白市驿镇逸园大酒楼以及太慈农贸市场
重庆,重庆,高新区曾家镇金科美丽墅
重庆,重庆,高新区西永街道富康路88号A01栋
重庆,重庆,高新区香炉山街道康居西城四组团12栋
重庆,重庆,垫江县桂阳街道月阳社区南城郦景
重庆,重庆,两江新区大竹林街道水竹苑2区1栋;龙湖江与城南区2组团27栋4单元
重庆,重庆,两江新区大竹林街道楠竹苑4栋
重庆,重庆,两江新区金山街道金童路加油站
重庆,重庆,两江新区金山街道民心佳园C区30栋
重庆,重庆,两江新区金山街道民心佳园A1区
重庆,重庆,渝北区龙溪街道红石路以南，渝澳大道以西，华怡路以东、以北的围合区域
重庆,重庆,万州区百安坝街道富民花园小区
重庆,重庆,南岸区涂山镇聚丰江山天下
重庆,重庆,万州区百安坝街道乐居苑社区全域（除百安坝派出所、永辉超市国贸广场店、新世纪百货五桥店）
重庆,重庆,两江新区鸳鸯街道龙慧路8号
重庆,重庆,巴南区莲花街道莲花社区
重庆,重庆,巴南区莲花街道东园社区
重庆,重庆,巴南区莲花街道花土湾社区
重庆,重庆,巴南区莲花街道西园社区
重庆,重庆,巴南区莲花街道南园社区
重庆,重庆,巴南区莲花街道新华村
重庆,重庆,巴南区莲花街道云篆山村
重庆,重庆,巴南区莲花街道天明村
重庆,重庆,巴南区莲花街道秦家院社区
重庆,重庆,巴南区莲花街道广益街社区
重庆,重庆,巴南区莲花街道乌洋街社区
重庆,重庆,巴南区莲花街道万泉街社区
重庆,重庆,巴南区莲花街道石洋街社区
重庆,重庆,巴南区接龙镇接龙镇中心场镇
重庆,重庆,巴南区接龙镇塘边村
重庆,重庆,巴南区接龙镇荷花村
重庆,重庆,巴南区接龙镇新槐村
重庆,重庆,巴南区接龙镇青山村
重庆,重庆,云阳县双江街道体育路75号楼栋
重庆,重庆,云阳县青龙街道亮水坪社区莲湖路48号11栋
重庆,重庆,云阳县双江街道北城大道紫金花园A栋
重庆,重庆,云阳县双江街道望江大道1193号楼栋
重庆,重庆,云阳县双江街道望江大道1244—1338号门市（双号）
重庆,重庆,江津区双福街道津城首府12栋
重庆,重庆,江津区双福街道雍景湾35栋
重庆,重庆,江津区双福街道和昱麟云2期4栋
重庆,重庆,江津区双福街道珊瑚大道旁兴茂北座1—6栋
重庆,重庆,江津区几江街道西城小学B区家属院
重庆,重庆,江津区几江街道金桥港湾C栋（星光苑）
重庆,重庆,两江新区人和街道天湖美镇东方雅郡
重庆,重庆,两江新区人和街道万紫山转非小区
重庆,重庆,两江新区人和街道玥湖园二期
重庆,重庆,两江新区天宫殿街道招商花园城馨园
重庆,重庆,两江新区天宫殿街道天宫花城A区
重庆,重庆,两江新区大竹林街道汪家桥小区
重庆,重庆,两江新区金山街道奥园十期
重庆,重庆,九龙坡区西彭镇马鞍村农民新村1期26栋（从11月17日起算）
重庆,重庆,渝北区龙溪街道红石路以北，金龙路以东，松桥路、兴隆街以西，武陵路以南合围区域（渝北区第二人民医院除外）
重庆,重庆,南岸区南坪街道南坪东路33号
重庆,重庆,合川区南津街街道玫瑰园4栋
重庆,重庆,合川区合阳城街道学院街3号
重庆,重庆,开州区文峰街道中吉社区渝粮驾校
重庆,重庆,合川区钓鱼城街道石龙过江小区2栋1单元
重庆,重庆,开州区文峰街道南郊社区德能滨海蓝湖
重庆,重庆,两江新区人和街道金桂路以南—吉兴路以东—金开大道以西—和睦路接瑞香路合围区
重庆,重庆,两江新区人和街道金开大道以南—火凤山山脊线以西—万年路以东—渝都大道以北合围区
重庆,重庆,两江新区人和街道金开大道以南—万年路以北—和睦路接龙寿路以西—人和大道以东合围区
重庆,重庆,永川区南大街街道港都花园2期A2楼2单元
重庆,重庆,永川区南大街街道港都花园2期A2楼1单元
重庆,重庆,渝北区龙山街道花园新村11栋2单元
重庆,重庆,渝北区龙山街道花园新村13栋2单元
重庆,重庆,渝北区龙山街道花园新村15栋2单元
重庆,重庆,渝北区龙山街道花园新村6栋1单元
重庆,重庆,渝北区龙山街道龙脊路80号2单元
重庆,重庆,渝北区龙山街道松石南路83号2栋1单元
重庆,重庆,渝北区龙塔街道梧桐公馆C2栋
重庆,重庆,渝北区龙塔街道阳光丽景2栋
重庆,重庆,渝北区两路街道胜利路91号2单元
重庆,重庆,渝北区两路街道幸福家园B区1栋
重庆,重庆,渝北区回兴街道奔力乡间城10-19栋
重庆,重庆,渝北区双凤桥街道桃源居3区33栋2单元
重庆,重庆,渝北区仙桃街道金色池塘2栋2单元
重庆,重庆,渝北区仙桃街道海德格调3栋
重庆,重庆,渝北区仙桃街道泽科空港中心3栋
重庆,重庆,渝北区仙桃街道融创嘉德领馆二期10栋
重庆,重庆,渝北区仙桃街道融创嘉德领馆二期9栋
重庆,重庆,渝北区龙兴镇普福大道456号和合家园一期15栋
重庆,重庆,渝北区龙兴镇嘉福路10号福居公租房7栋
重庆,重庆,渝北区木耳镇石坪村12社17号
重庆,重庆,渝北区木耳镇举人坝社区通盛路39号
重庆,重庆,渝北区木耳镇举人坝社区通宝路31号
重庆,重庆,渝北区龙山街道万隆停车场片区
重庆,重庆,渝北区龙山街道阳光地中海小区
重庆,重庆,渝北区龙塔街道公园置尚·云尚2栋
重庆,重庆,渝北区龙塔街道丰业·御景铭洲
重庆,重庆,渝北区龙塔街道金华园D栋
重庆,重庆,渝北区龙塔街道龙飞路12号森柯一馨园小区
重庆,重庆,渝北区龙塔街道重百小区1栋
重庆,重庆,渝北区两路街道汉渝路20号附2号2单元
重庆,重庆,渝北区两路街道汉渝路76号B幢1单元
重庆,重庆,渝北区两路街道汉渝路121号1幢3单元
重庆,重庆,渝北区两路街道启航路32号1幢
重庆,重庆,渝北区回兴街道双湖路68号水厂家属院4单元
重庆,重庆,渝北区回兴街道乐信爱琴屿4栋
重庆,重庆,渝北区回兴街道水木年华12栋
重庆,重庆,渝北区回兴街道齐芳苑1栋2单元
重庆,重庆,渝北区回兴街道富州北郡3栋
重庆,重庆,渝北区回兴街道恒大城市之光3栋
重庆,重庆,渝北区回兴街道申佳上海时光
重庆,重庆,渝北区回兴街道鹭岭尚品
重庆,重庆,渝北区回兴街道水木年华4栋
重庆,重庆,渝北区回兴街道移动集资楼2单元
重庆,重庆,渝北区回兴街道康晖路2号附31号
重庆,重庆,渝北区回兴街道黛瑰苑1栋
重庆,重庆,渝北区回兴街道旭辉朗香郡19栋2单元
重庆,重庆,渝北区回兴街道恋湖学郡
重庆,重庆,渝北区回兴街道南方玫瑰城创业园
重庆,重庆,渝北区回兴街道中德茵莱国际1-13栋
重庆,重庆,渝北区宝圣湖街道城市港湾A区2栋2单元、3栋2单元
重庆,重庆,渝北区宝圣湖街道青河苑5栋
重庆,重庆,渝北区宝圣湖街道城市假日1栋
重庆,重庆,渝北区宝圣湖街道巴山夜雨5幢1单元
